cus_id,cus_type,cus_point,product,brand
695062,Type 1,1579,Product AE,Brand 141
680282,Type 1,5710,Product AE,Brand 141
696358,Type 1,5852,Product AE,Brand 75
705306,Type 1,964,Product AE,Brand 75
680741,Type 1,23091,Product AE,Brand 75
697084,Type 1,3996,Product AE,Brand 75
705484,Type 1,2215,Product AE,Brand 75
697561,Type 1,900569,Product AE,Brand 141
682071,Type 1,6617,Product AE,Brand 141
682407,Type 1,1094,Product AE,Brand 141
707282,Type 1,24652,Product AE,Brand 75
697691,Type 1,55350,Product AE,Brand 75
697906,Type 1,16875,Product AE,Brand 141
708307,Type 1,1962,Product AE,Brand 142
682576,Type 1,1580,Product AE,Brand 75
683742,Type 1,1784,Product AE,Brand 75
698577,Type 1,2621,Product AE,Brand 141
684383,Type 1,4260,Product AE,Brand 142
699033,Type 1,6126,Product AE,Brand 141
711448,Type 1,886,Product AE,Brand 141
684951,Type 1,935,Product AE,Brand 75
699462,Type 1,5333,Product AE,Brand 141
685604,Type 1,8437,Product AE,Brand 141
711681,Type 1,651,Product AE,Brand 141
700180,Type 1,888,Product AE,Brand 75
711729,Type 1,6039,Product AE,Brand 75
685707,Type 1,4183,Product AE,Brand 141
700386,Type 1,1625,Product AE,Brand 75
686498,Type 1,516,Product AE,Brand 144
711987,Type 1,5994,Product AE,Brand 141
700990,Type 1,57981,Product AE,Brand 141
701150,Type 1,7367,Product AE,Brand 141
701187,Type 1,5547,Product AE,Brand 75
713404,Type 1,4787,Product AE,Brand 141
721877,Type 1,5109,Product AE,Brand 75
714365,Type 1,1038,Product AE,Brand 142
701878,Type 1,2547,Product AE,Brand 141
722472,Type 1,19454,Product AE,Brand 75
714978,Type 1,2904,Product AE,Brand 75
702540,Type 1,8400,Product AE,Brand 75
715072,Type 1,2714,Product AE,Brand 75
723040,Type 1,1444534,Product AE,Brand 141
723086,Type 1,1090,Product AE,Brand 75
716302,Type 1,7900,Product AE,Brand 142
716761,Type 1,15304,Product AE,Brand 75
703695,Type 1,15373,Product AE,Brand 75
716779,Type 1,2572,Product AE,Brand 75
724158,Type 1,3386,Product AE,Brand 75
704683,Type 1,10210,Product AE,Brand 75
717160,Type 1,995,Product AE,Brand 142
736376,Type 1,11787,Product AE,Brand 141
717598,Type 1,376,Product AE,Brand 75
736478,Type 1,3149,Product AE,Brand 75
718007,Type 1,2271,Product AE,Brand 144
718466,Type 1,2599,Product AE,Brand 141
726881,Type 1,4586,Product AE,Brand 75
737941,Type 1,8584,Product AE,Brand 75
719584,Type 1,3689,Product AE,Brand 141
720786,Type 1,862,Product AE,Brand 141
737968,Type 1,15754,Product AE,Brand 141
738071,Type 1,5167,Product AE,Brand 141
728885,Type 1,2248,Product AE,Brand 75
738183,Type 1,1654,Product AE,Brand 75
738231,Type 1,10777,Product AE,Brand 75
738500,Type 1,1228,Product AE,Brand 144
729106,Type 1,1876,Product AE,Brand 141
754464,Type 1,1278,Product AE,Brand 142
729387,Type 1,1041,Product AE,Brand 142
739283,Type 1,5315,Product AE,Brand 75
729498,Type 1,432,Product AE,Brand 75
739488,Type 1,39475,Product AE,Brand 141
729770,Type 1,1650,Product AE,Brand 142
754857,Type 1,12532,Product AE,Brand 141
739760,Type 1,1232,Product AE,Brand 75
731175,Type 1,30412,Product AE,Brand 75
740177,Type 1,2261,Product AE,Brand 141
755180,Type 1,3828,Product AE,Brand 141
741080,Type 1,631,Product AE,Brand 75
731885,Type 1,233,Product AE,Brand 141
755349,Type 1,455,Product AE,Brand 144
741258,Type 1,11052,Product AE,Brand 141
756271,Type 1,1443,Product AE,Brand 142
732565,Type 1,1018,Product AE,Brand 141
732882,Type 1,781,Product AE,Brand 141
742283,Type 1,1234,Product AE,Brand 75
757380,Type 1,2383,Product AE,Brand 75
733487,Type 1,1955,Product AE,Brand 75
757707,Type 1,1434,Product AE,Brand 142
733879,Type 1,1915,Product AE,Brand 141
758631,Type 1,38817,Product AE,Brand 75
743607,Type 1,5319,Product AE,Brand 75
734176,Type 1,3226,Product AE,Brand 142
744166,Type 1,3734,Product AE,Brand 75
758779,Type 1,818,Product AE,Brand 75
744782,Type 1,4207,Product AE,Brand 141
758973,Type 1,5066,Product AE,Brand 141
734995,Type 1,2565,Product AE,Brand 141
746085,Type 1,2278,Product AE,Brand 75
759553,Type 1,4358,Product AE,Brand 141
735342,Type 1,607,Product AE,Brand 144
746683,Type 1,2569,Product AE,Brand 141
746907,Type 1,1183,Product AE,Brand 141
760782,Type 1,7503,Product AE,Brand 75
747185,Type 1,1185,Product AE,Brand 141
760867,Type 1,488,Product AE,Brand 142
767660,Type 1,4682,Product AE,Brand 141
748285,Type 1,313,Product AE,Brand 142
761172,Type 1,2667,Product AE,Brand 141
749170,Type 1,129152,Product AE,Brand 141
761734,Type 1,276149,Product AE,Brand 141
768404,Type 1,587,Product AE,Brand 75
749979,Type 1,2832,Product AE,Brand 75
761779,Type 1,2883,Product AE,Brand 141
768881,Type 1,3541,Product AE,Brand 142
761973,Type 1,1400,Product AE,Brand 142
750167,Type 1,12497,Product AE,Brand 142
762375,Type 1,33969,Product AE,Brand 141
770567,Type 1,2278,Product AE,Brand 75
750269,Type 1,3187,Product AE,Brand 141
762402,Type 1,22699,Product AE,Brand 75
750372,Type 1,462,Product AE,Brand 75
770585,Type 1,8821,Product AE,Brand 75
751182,Type 1,1424,Product AE,Brand 142
771068,Type 1,6552,Product AE,Brand 141
763858,Type 1,4880,Product AE,Brand 141
763958,Type 1,113573,Product AE,Brand 141
771386,Type 1,11409,Product AE,Brand 75
751780,Type 1,1773,Product AE,Brand 75
763986,Type 1,5157,Product AE,Brand 75
752572,Type 1,2229,Product AE,Brand 141
771537,Type 1,16825,Product AE,Brand 141
771676,Type 1,1173,Product AE,Brand 75
783576,Type 1,44270,Product AE,Brand 141
771806,Type 1,3648,Product AE,Brand 141
771936,Type 1,14181,Product AE,Brand 141
783838,Type 1,2106,Product AE,Brand 142
772374,Type 1,523,Product AE,Brand 141
765433,Type 1,8494,Product AE,Brand 141
785075,Type 1,5522,Product AE,Brand 75
765805,Type 1,737,Product AE,Brand 75
772960,Type 1,1181,Product AE,Brand 141
773175,Type 1,56295,Product AE,Brand 75
785860,Type 1,2359,Product AE,Brand 141
785878,Type 1,4436,Product AE,Brand 141
767183,Type 1,1605,Product AE,Brand 141
786138,Type 1,15228,Product AE,Brand 75
773670,Type 1,2915,Product AE,Brand 141
786483,Type 1,2684,Product AE,Brand 142
774275,Type 1,2053,Product AE,Brand 142
786540,Type 1,20777,Product AE,Brand 141
774982,Type 1,4007,Product AE,Brand 142
786876,Type 1,1585,Product AE,Brand 75
803885,Type 1,1473,Product AE,Brand 142
804078,Type 1,476,Product AE,Brand 75
775701,Type 1,2246,Product AE,Brand 75
788487,Type 1,1834,Product AE,Brand 141
777182,Type 1,535,Product AE,Brand 141
788580,Type 1,1010,Product AE,Brand 141
788701,Type 1,3187,Product AE,Brand 142
777303,Type 1,873,Product AE,Brand 141
777798,Type 1,2151,Product AE,Brand 141
804891,Type 1,873926,Product AE,Brand 141
790199,Type 1,3655,Product AE,Brand 75
778666,Type 1,8410,Product AE,Brand 141
790471,Type 1,7861,Product AE,Brand 75
778944,Type 1,4357,Product AE,Brand 75
790631,Type 1,3763,Product AE,Brand 141
805375,Type 1,674,Product AE,Brand 142
779279,Type 1,17665,Product AE,Brand 75
805683,Type 1,5392,Product AE,Brand 75
791000,Type 1,1974,Product AE,Brand 75
805804,Type 1,1827,Product AE,Brand 141
779578,Type 1,4233,Product AE,Brand 75
806774,Type 1,11750,Product AE,Brand 75
806886,Type 1,4669,Product AE,Brand 75
794077,Type 1,2063,Product AE,Brand 141
780146,Type 1,8291,Product AE,Brand 75
794581,Type 1,310,Product AE,Brand 75
780191,Type 1,2553,Product AE,Brand 75
795177,Type 1,1100,Product AE,Brand 75
807874,Type 1,1032,Product AE,Brand 75
780490,Type 1,2706,Product AE,Brand 75
808104,Type 1,307308,Product AE,Brand 141
795896,Type 1,171164,Product AE,Brand 141
780883,Type 1,1860,Product AE,Brand 75
808188,Type 1,34388,Product AE,Brand 75
796080,Type 1,1903,Product AE,Brand 141
781944,Type 1,1259,Product AE,Brand 75
796500,Type 1,7112,Product AE,Brand 141
808282,Type 1,854,Product AE,Brand 142
782279,Type 1,2075,Product AE,Brand 75
808376,Type 1,836,Product AE,Brand 75
797703,Type 1,16932,Product AE,Brand 75
783089,Type 1,12498,Product AE,Brand 141
809204,Type 1,2784,Product AE,Brand 141
798205,Type 1,3266,Product AE,Brand 75
809307,Type 1,700,Product AE,Brand 142
783174,Type 1,3120,Product AE,Brand 142
815205,Type 1,2706,Product AE,Brand 142
799679,Type 1,2050,Product AE,Brand 142
809699,Type 1,18907,Product AE,Brand 75
815700,Type 1,926,Product AE,Brand 75
810705,Type 1,20440,Product AE,Brand 142
816184,Type 1,767,Product AE,Brand 75
816232,Type 1,2128,Product AE,Brand 75
810974,Type 1,45128,Product AE,Brand 141
816531,Type 1,50119,Product AE,Brand 141
811207,Type 1,9713,Product AE,Brand 75
800975,Type 1,3097,Product AE,Brand 75
811469,Type 1,786,Product AE,Brand 75
816679,Type 1,314,Product AE,Brand 141
817405,Type 1,1549,Product AE,Brand 141
65411,Type 2,240,Product AE,Brand 141
812485,Type 1,6116,Product AE,Brand 75
813500,Type 1,1954,Product AE,Brand 141
818329,Type 1,10316,Product AE,Brand 141
830283,Type 1,4603,Product AE,Brand 141
818468,Type 1,665,Product AE,Brand 142
814358,Type 1,143258,Product AE,Brand 141
831570,Type 1,3183,Product AE,Brand 75
819484,Type 1,5065,Product AE,Brand 141
814479,Type 1,1832,Product AE,Brand 144
815084,Type 1,8101,Product AE,Brand 142
820229,Type 1,2838,Product AE,Brand 141
844066,Type 1,848,Product AE,Brand 142
820807,Type 1,1093,Product AE,Brand 142
820964,Type 1,2017,Product AE,Brand 142
844495,Type 1,5455,Product AE,Brand 75
821571,Type 1,492,Product AE,Brand 142
821834,Type 1,11214,Product AE,Brand 141
822203,Type 1,3655,Product AE,Brand 75
822336,Type 1,2537,Product AE,Brand 75
847085,Type 1,2446,Product AE,Brand 75
835698,Type 1,3484,Product AE,Brand 75
822484,Type 1,7613,Product AE,Brand 75
823070,Type 1,1044,Product AE,Brand 141
849004,Type 1,1068,Product AE,Brand 142
836928,Type 1,42406,Product AE,Brand 141
823406,Type 1,8607,Product AE,Brand 75
849575,Type 1,1683,Product AE,Brand 75
823584,Type 1,2686,Product AE,Brand 75
837376,Type 1,1726,Product AE,Brand 75
824581,Type 1,1342,Product AE,Brand 141
837536,Type 1,6609,Product AE,Brand 141
837581,Type 1,639,Product AE,Brand 142
825074,Type 1,37569,Product AE,Brand 75
837768,Type 1,1013,Product AE,Brand 75
851559,Type 1,2996,Product AE,Brand 141
837880,Type 1,1272,Product AE,Brand 141
825382,Type 1,1723,Product AE,Brand 75
852146,Type 1,22189600,Product AE,Brand 75
825681,Type 1,2743,Product AE,Brand 75
839183,Type 1,4784,Product AE,Brand 141
825775,Type 1,2548,Product AE,Brand 75
852248,Type 1,2190710,Product AE,Brand 141
852472,Type 1,13878,Product AE,Brand 141
827386,Type 1,2807,Product AE,Brand 142
852641,Type 1,11656,Product AE,Brand 141
828038,Type 1,1999,Product AE,Brand 75
852901,Type 1,5014,Product AE,Brand 75
828102,Type 1,1804,Product AE,Brand 141
841766,Type 1,928,Product AE,Brand 75
828401,Type 1,3301,Product AE,Brand 142
842304,Type 1,3489,Product AE,Brand 75
853179,Type 1,939,Product AE,Brand 75
853599,Type 1,5151,Product AE,Brand 75
828960,Type 1,1352,Product AE,Brand 75
843404,Type 1,387,Product AE,Brand 142
843981,Type 1,9622,Product AE,Brand 141
65505,Type 2,41,Product AE,Brand 141
873187,Type 1,4686,Product AE,Brand 75
873978,Type 1,4174,Product AE,Brand 75
858371,Type 1,623,Product AE,Brand 141
858930,Type 1,13710,Product AE,Brand 141
856274,Type 1,2283,Product AE,Brand 141
859640,Type 1,55344,Product AE,Brand 141
857504,Type 1,2613,Product AE,Brand 75
875807,Type 1,616,Product AE,Brand 141
110713,Type 2,2224,Product AE,Brand 141
876562,Type 1,29421,Product AE,Brand 141
860262,Type 1,2433,Product AE,Brand 141
892133,Type 1,21164,Product AE,Brand 75
877297,Type 1,138701,Product AE,Brand 75
860280,Type 1,2037,Product AE,Brand 75
879367,Type 1,1309,Product AE,Brand 142
861586,Type 1,1891,Product AE,Brand 141
879478,Type 1,313,Product AE,Brand 141
879675,Type 1,2016,Product AE,Brand 75
881406,Type 1,53144,Product AE,Brand 141
881472,Type 1,1592,Product AE,Brand 142
863290,Type 1,267,Product AE,Brand 141
894276,Type 1,5551,Product AE,Brand 75
881828,Type 1,884,Product AE,Brand 75
894472,Type 1,4995,Product AE,Brand 75
863535,Type 1,3289,Product AE,Brand 75
894874,Type 1,1685,Product AE,Brand 142
882629,Type 1,14862,Product AE,Brand 141
863580,Type 1,573,Product AE,Brand 75
895376,Type 1,1423,Product AE,Brand 141
863674,Type 1,5987,Product AE,Brand 141
882880,Type 1,2736,Product AE,Brand 141
895638,Type 1,12762,Product AE,Brand 141
884231,Type 1,17518,Product AE,Brand 142
896355,Type 1,2777,Product AE,Brand 142
884304,Type 1,925,Product AE,Brand 142
864399,Type 1,9034,Product AE,Brand 75
884370,Type 1,5678,Product AE,Brand 75
897098,Type 1,10582,Product AE,Brand 75
884585,Type 1,538,Product AE,Brand 142
897165,Type 1,373,Product AE,Brand 75
897379,Type 1,609,Product AE,Brand 142
885797,Type 1,7279,Product AE,Brand 75
865780,Type 1,715,Product AE,Brand 142
865928,Type 1,24446,Product AE,Brand 141
886132,Type 1,11843,Product AE,Brand 141
898555,Type 1,5345,Product AE,Brand 141
887268,Type 1,11231,Product AE,Brand 141
898778,Type 1,4230,Product AE,Brand 75
898936,Type 1,5424,Product AE,Brand 141
899084,Type 1,434,Product AE,Brand 142
887930,Type 1,48381,Product AE,Brand 141
888069,Type 1,1879,Product AE,Brand 75
888199,Type 1,3665,Product AE,Brand 75
899962,Type 1,3756,Product AE,Brand 141
888480,Type 1,4832,Product AE,Brand 141
890006,Type 1,713,Product AE,Brand 142
900074,Type 1,4715,Product AE,Brand 75
869274,Type 1,2027,Product AE,Brand 141
900234,Type 1,21623,Product AE,Brand 141
890531,Type 1,1639,Product AE,Brand 142
890577,Type 1,1298,Product AE,Brand 75
900430,Type 1,3739,Product AE,Brand 142
890670,Type 1,13602,Product AE,Brand 141
869479,Type 1,3418,Product AE,Brand 141
900606,Type 1,2307,Product AE,Brand 142
911267,Type 1,1345,Product AE,Brand 75
901062,Type 1,2446,Product AE,Brand 75
870467,Type 1,6140,Product AE,Brand 141
911687,Type 1,521,Product AE,Brand 142
901286,Type 1,4348,Product AE,Brand 75
870578,Type 1,5048,Product AE,Brand 75
911901,Type 1,27509,Product AE,Brand 141
870784,Type 1,836,Product AE,Brand 142
901866,Type 1,6676,Product AE,Brand 142
870841,Type 1,1004,Product AE,Brand 142
901902,Type 1,1189,Product AE,Brand 141
871576,Type 1,1061,Product AE,Brand 75
902600,Type 1,3814,Product AE,Brand 141
903168,Type 1,2123,Product AE,Brand 75
914576,Type 1,9752,Product AE,Brand 75
903383,Type 1,1609,Product AE,Brand 142
914781,Type 1,1721,Product AE,Brand 142
924865,Type 1,2776,Product AE,Brand 142
914984,Type 1,580,Product AE,Brand 75
905284,Type 1,1397,Product AE,Brand 141
915806,Type 1,142054,Product AE,Brand 75
924965,Type 1,9090,Product AE,Brand 75
916271,Type 1,848,Product AE,Brand 142
906580,Type 1,1619,Product AE,Brand 141
916673,Type 1,5065,Product AE,Brand 142
925282,Type 1,1583,Product AE,Brand 141
907372,Type 1,1211,Product AE,Brand 142
916785,Type 1,1805,Product AE,Brand 141
907475,Type 1,4319,Product AE,Brand 141
908378,Type 1,2376,Product AE,Brand 142
908481,Type 1,4698,Product AE,Brand 141
917558,Type 1,792,Product AE,Brand 142
917670,Type 1,336043,Product AE,Brand 75
927062,Type 1,2162,Product AE,Brand 141
918060,Type 1,1622,Product AE,Brand 142
909684,Type 1,802,Product AE,Brand 75
927407,Type 1,6658,Product AE,Brand 75
918284,Type 1,433,Product AE,Brand 141
910046,Type 1,4837,Product AE,Brand 75
928349,Type 1,15176,Product AE,Brand 141
937762,Type 1,681,Product AE,Brand 142
918704,Type 1,185,Product AE,Brand 142
918807,Type 1,1733,Product AE,Brand 75
938998,Type 1,1810,Product AE,Brand 141
928546,Type 1,11457,Product AE,Brand 75
918882,Type 1,2294,Product AE,Brand 141
939177,Type 1,8191,Product AE,Brand 75
939949,Type 1,823,Product AE,Brand 75
929860,Type 1,4194,Product AE,Brand 141
940239,Type 1,379190,Product AE,Brand 141
919701,Type 1,915,Product AE,Brand 142
929906,Type 1,21502,Product AE,Brand 141
940602,Type 1,2035,Product AE,Brand 75
930781,Type 1,1805,Product AE,Brand 75
920782,Type 1,4541,Product AE,Brand 75
930799,Type 1,3396,Product AE,Brand 75
930893,Type 1,28028,Product AE,Brand 75
941581,Type 1,569,Product AE,Brand 141
920903,Type 1,2621,Product AE,Brand 141
941732,Type 1,1353,Product AE,Brand 75
920967,Type 1,5327,Product AE,Brand 141
931283,Type 1,692,Product AE,Brand 142
942382,Type 1,1387,Product AE,Brand 142
942467,Type 1,1175,Product AE,Brand 144
931872,Type 1,1418,Product AE,Brand 142
932205,Type 1,28015,Product AE,Brand 141
922272,Type 1,4235,Product AE,Brand 75
932561,Type 1,813,Product AE,Brand 75
943603,Type 1,5285,Product AE,Brand 75
932673,Type 1,3123,Product AE,Brand 142
943781,Type 1,508,Product AE,Brand 142
943902,Type 1,1841,Product AE,Brand 75
943975,Type 1,2464,Product AE,Brand 75
932951,Type 1,14777,Product AE,Brand 141
944265,Type 1,2637,Product AE,Brand 141
923986,Type 1,2403,Product AE,Brand 75
933184,Type 1,21765,Product AE,Brand 75
933305,Type 1,9351,Product AE,Brand 141
944667,Type 1,2726,Product AE,Brand 142
924182,Type 1,591,Product AE,Brand 75
933791,Type 1,13067,Product AE,Brand 141
924333,Type 1,63135,Product AE,Brand 141
944999,Type 1,2756,Product AE,Brand 75
924771,Type 1,2216,Product AE,Brand 141
946099,Type 1,4868,Product AE,Brand 75
955868,Type 1,2088,Product AE,Brand 141
955887,Type 1,3444,Product AE,Brand 142
947453,Type 1,3059,Product AE,Brand 142
934601,Type 1,2923,Product AE,Brand 141
935039,Type 1,3959,Product AE,Brand 75
935178,Type 1,5533,Product AE,Brand 141
947677,Type 1,3422,Product AE,Brand 75
956304,Type 1,1444,Product AE,Brand 141
947704,Type 1,2361,Product AE,Brand 141
935505,Type 1,1306,Product AE,Brand 141
947964,Type 1,1733,Product AE,Brand 75
936064,Type 1,26613,Product AE,Brand 141
956678,Type 1,5205,Product AE,Brand 141
936354,Type 1,72335,Product AE,Brand 75
956866,Type 1,6488,Product AE,Brand 141
948178,Type 1,2141,Product AE,Brand 75
956884,Type 1,2722,Product AE,Brand 141
936390,Type 1,60321,Product AE,Brand 141
949233,Type 1,2281,Product AE,Brand 141
936568,Type 1,1846,Product AE,Brand 142
949381,Type 1,302,Product AE,Brand 141
950069,Type 1,6298,Product AE,Brand 75
958132,Type 1,16750,Product AE,Brand 75
936765,Type 1,1221,Product AE,Brand 141
936783,Type 1,231378,Product AE,Brand 75
958691,Type 1,1168,Product AE,Brand 75
959232,Type 1,68339,Product AE,Brand 141
950106,Type 1,8320,Product AE,Brand 75
937267,Type 1,2012,Product AE,Brand 141
950284,Type 1,1387,Product AE,Brand 75
937668,Type 1,6020,Product AE,Brand 141
951030,Type 1,4219,Product AE,Brand 141
952100,Type 1,4979,Product AE,Brand 75
952185,Type 1,950,Product AE,Brand 142
969983,Type 1,2743,Product AE,Brand 75
953771,Type 1,1713,Product AE,Brand 75
961187,Type 1,6796,Product AE,Brand 75
961271,Type 1,2455,Product AE,Brand 75
961328,Type 1,3946,Product AE,Brand 141
961504,Type 1,21844,Product AE,Brand 141
961552,Type 1,85141,Product AE,Brand 75
962184,Type 1,1848,Product AE,Brand 142
962818,Type 1,12881,Product AE,Brand 75
962894,Type 1,1284,Product AE,Brand 75
962930,Type 1,4181,Product AE,Brand 141
964085,Type 1,2422,Product AE,Brand 142
954207,Type 1,6007,Product AE,Brand 75
987280,Type 1,2524,Product AE,Brand 75
